"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1842521570557964713","Sat Oct 05 12:14:23 +0000 2024","6","@lilyaquina lulusan sma skrg juga miris sih hasil kurikulum merdeka ya gituu agama gak hafal pelajaran dunia juga kgk","1842538824821518597","","lilyaquina","in","","1","1","4","https://x.com/Taka_99__77/status/1842538824821518597","1530928416739893248","Taka_99__77"
"1842537961675710605","Sat Oct 05 12:10:57 +0000 2024","0","Lucu deh saya ngasih nilai murni begini mana bisa soalnya pihak sekolah bilang harus ditambahin sampai KKM. Padahal dalam hati suka nggak ikhlas───memang intinya salah kurikulum merdeka. Pasti bakal naik kelas jadinya mereka nggak ada takut nilai jelek.","1842537961675710605","","","in","My other half, Manakala. ","1","0","0","https://x.com/ofMadBanquet/status/1842537961675710605","1831602922393890817","ofMadBanquet"
"1842402699012419799","Sat Oct 05 12:10:23 +0000 2024","14","@shyooogarush @deelvote @NenkMonica @nadiemmakarim (2) ngembangin sendiri. emang rata2 jadi kurang paham si soalnya dari dulu murid indo uda bergantung sama guru/dosen yg harus nerangin sampai dapet makanya pas dapet kurikulum merdeka banyak yg kurang nangkep tapi sebenarnya kurikulum ini bagus guys","1842537819153322485","","shyooogarush","in","Germany","0","1","0","https://x.com/ayeyman_/status/1842537819153322485","1607744013347745796","ayeyman_"
"1842402699012419799","Sat Oct 05 12:07:57 +0000 2024","0","@shyooogarush @deelvote @NenkMonica @nadiemmakarim kurikulum merdeka itu lebih ngandelin murid buat belajar mandiri. jadi guru nggak ngasih materi sebanyak dulu tapi lebih jadi pembimbing. murid dituntut buat eksplorasi dan pahamin sendiri apa yang dipelajari jadi nggak cuma ngafal doang tapi bener2 ngerti dan bisa ngembangin","1842537205237227594","","shyooogarush","in","Germany","0","1","0","https://x.com/ayeyman_/status/1842537205237227594","1607744013347745796","ayeyman_"
"1842238407038406680","Sat Oct 05 12:06:54 +0000 2024","1","@briand_fergie Salah satu hasil kurikulum Merdeka Belajar pemilihan sekolah dan pentingnya orangtua yg berwawasan ","1842536942770192840","","briand_fergie","in","Malang, Jawa Timur","0","1","0","https://x.com/windacarmelita/status/1842536942770192840","64994833","windacarmelita"
"1842536935249822101","Sat Oct 05 12:06:52 +0000 2024","0","Kurikulum merdeka kontol","1842536935249822101","","","in","Noemi's Armpit ","0","0","0","https://x.com/Juno_FloorMat/status/1842536935249822101","346017465","Juno_FloorMat"
"1842535113785290939","Sat Oct 05 11:59:38 +0000 2024","1","HIDUP KURIKULUM MERDEKA!!!!","1842535113785290939","","","in","gudtype gallery","0","1","0","https://x.com/_gudtype_/status/1842535113785290939","952129291965276160","_gudtype_"
"1842402699012419799","Sat Oct 05 11:58:55 +0000 2024","0","@NenkMonica @nadiemmakarim Kurikulum merdeka gawe siswa gak merdeka ","1842534935703523511","","NenkMonica","in","","0","0","0","https://x.com/agusprwnto__/status/1842534935703523511","1163941158","agusprwnto__"
"1842463834617053594","Sat Oct 05 11:58:23 +0000 2024","0","@INTENRIOR Tapi seni budaya di kurikulum merdeka ini susah. Guru2 aja pada ngeluh karena terlalu susah dan mereka harus muter otak supaya materinya gampang dicerna sama siswanya.","1842534799971610725","","INTENRIOR","in","magic shop","0","0","0","https://x.com/jjangwun/status/1842534799971610725","1181033878590349313","jjangwun"
"1842534722729357483","Sat Oct 05 11:58:05 +0000 2024","0","Aku sama adekku beda 9 tahun dia baru masuk smp di tempat smp ku dulu ya. Waktu akt aku tuh jarang ngeluarin uang gitu kan. Sekarang adekku ngeluarin uang terus dengan alesan kurikulum merdeka. Banyak pratek juga. Sebenernya gapapa ya cuma kadang kalau teori kureng juga kasian..","1842534722729357483","","","in","22. she/her","0","0","0","https://x.com/hchocoball/status/1842534722729357483","1314112078307684354","hchocoball"
